patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count,total_images_processed,total_regions
12,2,2,0.4,0.4,0.6,0.6,1217.0,1300,1300
17,3,2,0.4,0.6,0.6,0.8,1203.0,1300,1300
11,2,1,0.2,0.4,0.4,0.6,1177.0,1300,1300
16,3,1,0.2,0.6,0.4,0.8,1160.0,1300,1300
13,2,3,0.6,0.4,0.8,0.6,1157.0,1300,1300
18,3,3,0.6,0.6,0.8,0.8,1150.0,1300,1300
7,1,2,0.4,0.2,0.6,0.4,1140.0,1300,1300
6,1,1,0.2,0.2,0.4,0.4,1103.0,1300,1300
8,1,3,0.6,0.2,0.8,0.4,1088.0,1300,1300
22,4,2,0.4,0.8,0.6,1.0,1029.0,1300,1300
21,4,1,0.2,0.8,0.4,1.0,990.0,1300,1300
23,4,3,0.6,0.8,0.8,1.0,980.0,1300,1300
2,0,2,0.4,0.0,0.6,0.2,846.0,1300,1300
1,0,1,0.2,0.0,0.4,0.2,824.0,1300,1300
3,0,3,0.6,0.0,0.8,0.2,814.0,1300,1300
10,2,0,0.0,0.4,0.2,0.6,797.0,1300,1300
15,3,0,0.0,0.6,0.2,0.8,794.0,1300,1300
14,2,4,0.8,0.4,1.0,0.6,773.0,1300,1300
19,3,4,0.8,0.6,1.0,0.8,766.0,1300,1300
5,1,0,0.0,0.2,0.2,0.4,748.0,1300,1300
9,1,4,0.8,0.2,1.0,0.4,740.0,1300,1300
20,4,0,0.0,0.8,0.2,1.0,705.0,1300,1300
24,4,4,0.8,0.8,1.0,1.0,656.0,1300,1300
0,0,0,0.0,0.0,0.2,0.2,585.0,1300,1300
4,0,4,0.8,0.0,1.0,0.2,584.0,1300,1300
